longitude,latitude,label
121.8,22.419999999999998,0
121.83,22.419999999999998,0
121.86,22.419999999999998,0
121.89,22.419999999999998,0
121.92,22.419999999999998,0
121.95,22.419999999999998,0
121.98,22.419999999999998,0
120.0,22.45,0
120.03,22.45,0
120.06,22.45,0
120.09,22.45,0
120.12,22.45,0
120.15,22.45,0
120.18,22.45,0
120.21,22.45,0
120.24,22.45,0
120.27,22.45,0
120.3,22.45,0
120.33,22.45,0
120.36,22.45,0
120.39,22.45,0
120.42,22.45,0
120.45,22.45,0
120.48,22.45,0
120.51,22.45,1
120.54,22.45,1
120.57,22.45,1
120.6,22.45,1
120.63,22.45,1
120.66,22.45,1
120.69,22.45,1
120.72,22.45,1
120.75,22.45,1
120.78,22.45,1
120.81,22.45,1
120.84,22.45,1
120.87,22.45,1
120.9,22.45,1
120.93,22.45,1
120.96,22.45,0
120.99,22.45,0
121.02,22.45,0
121.05,22.45,0
121.08,22.45,0
121.11,22.45,0
121.14,22.45,0
121.17,22.45,0
121.2,22.45,0
121.23,22.45,0
121.26,22.45,0
121.29,22.45,0
121.32,22.45,0
121.35,22.45,0
121.38,22.45,0
121.41,22.45,0
121.44,22.45,0
121.47,22.45,0
121.5,22.45,0
121.53,22.45,0
121.56,22.45,0
121.59,22.45,0
121.62,22.45,0
121.65,22.45,0
121.68,22.45,0
121.71,22.45,0
121.74,22.45,0
121.77,22.45,0
121.8,22.45,0
121.83,22.45,0
121.86,22.45,0
121.89,22.45,0
121.92,22.45,0
121.95,22.45,0
121.98,22.45,0
120.0,22.48,0
120.03,22.48,0
120.06,22.48,0
120.09,22.48,0
120.12,22.48,0
120.15,22.48,0
120.18,22.48,0
120.21,22.48,0
120.24,22.48,0
120.27,22.48,0
120.3,22.48,0
120.33,22.48,0
120.36,22.48,0
120.39,22.48,0
120.42,22.48,0
120.45,22.48,1
120.48,22.48,1
120.51,22.48,1
120.54,22.48,1
120.57,22.48,1
120.6,22.48,1
120.63,22.48,1
120.66,22.48,1
120.69,22.48,1
120.72,22.48,1
120.75,22.48,1
120.78,22.48,1
120.81,22.48,1
120.84,22.48,1
120.87,22.48,1
120.9,22.48,1
120.93,22.48,1
120.96,22.48,0
120.99,22.48,0
121.02,22.48,0
121.05,22.48,0
121.08,22.48,0
121.11,22.48,0
121.14,22.48,0
121.17,22.48,0
121.2,22.48,0
121.23,22.48,0
121.26,22.48,0
121.29,22.48,0
121.32,22.48,0
121.35,22.48,0
121.38,22.48,0
121.41,22.48,0
121.44,22.48,0
121.47,22.48,0
121.5,22.48,0
121.53,22.48,0
121.56,22.48,0
121.59,22.48,0
121.62,22.48,0
121.65,22.48,0
121.68,22.48,0
121.71,22.48,0
121.74,22.48,0
121.77,22.48,0
121.8,22.48,0
121.83,22.48,0
121.86,22.48,0
121.89,22.48,0
121.92,22.48,0
121.95,22.48,0
121.98,22.48,0
120.0,22.509999999999998,0
120.03,22.509999999999998,0
120.06,22.509999999999998,0
120.09,22.509999999999998,0
120.12,22.509999999999998,0
120.15,22.509999999999998,0
120.18,22.509999999999998,0
120.21,22.509999999999998,0
120.24,22.509999999999998,0
120.27,22.509999999999998,0
120.3,22.509999999999998,0
120.33,22.509999999999998,0
120.36,22.509999999999998,1
120.39,22.509999999999998,1
120.42,22.509999999999998,1
120.45,22.509999999999998,1
120.48,22.509999999999998,1
120.51,22.509999999999998,1
120.54,22.509999999999998,1
120.57,22.509999999999998,1
120.6,22.509999999999998,1
120.63,22.509999999999998,1
120.66,22.509999999999998,1
120.69,22.509999999999998,1
120.72,22.509999999999998,1
120.75,22.509999999999998,1
120.78,22.509999999999998,1
120.81,22.509999999999998,1
120.84,22.509999999999998,1
120.87,22.509999999999998,1
120.9,22.509999999999998,1
120.93,22.509999999999998,1
120.96,22.509999999999998,0
120.99,22.509999999999998,0
121.02,22.509999999999998,0
121.05,22.509999999999998,0
121.08,22.509999999999998,0
121.11,22.509999999999998,0
121.14,22.509999999999998,0
121.17,22.509999999999998,0
121.2,22.509999999999998,0
121.23,22.509999999999998,0
121.26,22.509999999999998,0
121.29,22.509999999999998,0
121.32,22.509999999999998,0
121.35,22.509999999999998,0
121.38,22.509999999999998,0
121.41,22.509999999999998,0
121.44,22.509999999999998,0
121.47,22.509999999999998,0
121.5,22.509999999999998,0
121.53,22.509999999999998,0
121.56,22.509999999999998,0
121.59,22.509999999999998,0
121.62,22.509999999999998,0
121.65,22.509999999999998,0
121.68,22.509999999999998,0
121.71,22.509999999999998,0
121.74,22.509999999999998,0
121.77,22.509999999999998,0
121.8,22.509999999999998,0
121.83,22.509999999999998,0
121.86,22.509999999999998,0
121.89,22.509999999999998,0
121.92,22.509999999999998,0
121.95,22.509999999999998,0
121.98,22.509999999999998,0
120.0,22.54,0
120.03,22.54,0
120.06,22.54,0
120.09,22.54,0
120.12,22.54,0
120.15,22.54,0
120.18,22.54,0
120.21,22.54,0
120.24,22.54,0
120.27,22.54,0
120.3,22.54,0
120.33,22.54,0
120.36,22.54,1
120.39,22.54,1
120.42,22.54,1
120.45,22.54,1
120.48,22.54,1
120.51,22.54,1
120.54,22.54,1
120.57,22.54,1
120.6,22.54,1
120.63,22.54,1
120.66,22.54,1
120.69,22.54,1
120.72,22.54,1
120.75,22.54,1
120.78,22.54,1
120.81,22.54,1
120.84,22.54,1
120.87,22.54,1
120.9,22.54,1
120.93,22.54,1
120.96,22.54,1
120.99,22.54,0
121.02,22.54,0
121.05,22.54,0
121.08,22.54,0
121.11,22.54,0
121.14,22.54,0
121.17,22.54,0
121.2,22.54,0
121.23,22.54,0
121.26,22.54,0
121.29,22.54,0
121.32,22.54,0
121.35,22.54,0
121.38,22.54,0
121.41,22.54,0
121.44,22.54,0
121.47,22.54,0
121.5,22.54,0
121.53,22.54,0
121.56,22.54,0
121.59,22.54,0
121.62,22.54,0
121.65,22.54,0
121.68,22.54,0
121.71,22.54,0
121.74,22.54,0
121.77,22.54,0
121.8,22.54,0
121.83,22.54,0
121.86,22.54,0
121.89,22.54,0
121.92,22.54,0
121.95,22.54,0
121.98,22.54,0
120.0,22.57,0
120.03,22.57,0
120.06,22.57,0
120.09,22.57,0
120.12,22.57,0
120.15,22.57,0
120.18,22.57,0
120.21,22.57,0
120.24,22.57,0
120.27,22.57,0
120.3,22.57,0
120.33,22.57,1
120.36,22.57,1
120.39,22.57,1
120.42,22.57,1
120.45,22.57,1
120.48,22.57,1
120.51,22.57,1
120.54,22.57,1
120.57,22.57,1
120.6,22.57,1
120.63,22.57,1
120.66,22.57,1
120.69,22.57,1
120.72,22.57,1
120.75,22.57,1
120.78,22.57,1
120.81,22.57,1
120.84,22.57,1
120.87,22.57,1
120.9,22.57,1
120.93,22.57,1
120.96,22.57,1
120.99,22.57,0
121.02,22.57,0
121.05,22.57,0
121.08,22.57,0
121.11,22.57,0
121.14,22.57,0
121.17,22.57,0
121.2,22.57,0
121.23,22.57,0
121.26,22.57,0
121.29,22.57,0
121.32,22.57,0
121.35,22.57,0
121.38,22.57,0
121.41,22.57,0
121.44,22.57,0
121.47,22.57,0
121.5,22.57,0
121.53,22.57,0
121.56,22.57,0
121.59,22.57,0
121.62,22.57,0
121.65,22.57,0
121.68,22.57,0
121.71,22.57,0
121.74,22.57,0
121.77,22.57,0
121.8,22.57,0
121.83,22.57,0
121.86,22.57,0
121.89,22.57,0
121.92,22.57,0
121.95,22.57,0
121.98,22.57,0
120.0,22.599999999999998,0
120.03,22.599999999999998,0
120.06,22.599999999999998,0
120.09,22.599999999999998,0
120.12,22.599999999999998,0
120.15,22.599999999999998,0
120.18,22.599999999999998,0
120.21,22.599999999999998,0
120.24,22.599999999999998,0
120.27,22.599999999999998,0
120.3,22.599999999999998,1
120.33,22.599999999999998,1
120.36,22.599999999999998,1
120.39,22.599999999999998,1
120.42,22.599999999999998,1
120.45,22.599999999999998,1
120.48,22.599999999999998,1
120.51,22.599999999999998,1
120.54,22.599999999999998,1
120.57,22.599999999999998,1
120.6,22.599999999999998,1
120.63,22.599999999999998,1
120.66,22.599999999999998,1
120.69,22.599999999999998,1
120.72,22.599999999999998,1
120.75,22.599999999999998,1
120.78,22.599999999999998,1
120.81,22.599999999999998,1
120.84,22.599999999999998,1
120.87,22.599999999999998,1
120.9,22.599999999999998,1
120.93,22.599999999999998,1
120.96,22.599999999999998,1
120.99,22.599999999999998,1
121.02,22.599999999999998,0
121.05,22.599999999999998,0
121.08,22.599999999999998,0
121.11,22.599999999999998,0
121.14,22.599999999999998,0
121.17,22.599999999999998,0
121.2,22.599999999999998,0
121.23,22.599999999999998,0
121.26,22.599999999999998,0
121.29,22.599999999999998,0
121.32,22.599999999999998,0
121.35,22.599999999999998,0
121.38,22.599999999999998,0
121.41,22.599999999999998,0
121.44,22.599999999999998,0
121.47,22.599999999999998,0
121.5,22.599999999999998,0
121.53,22.599999999999998,0
121.56,22.599999999999998,0
121.59,22.599999999999998,0
121.62,22.599999999999998,0
121.65,22.599999999999998,0
121.68,22.599999999999998,0
121.71,22.599999999999998,0
121.74,22.599999999999998,0
121.77,22.599999999999998,0
121.8,22.599999999999998,0
121.83,22.599999999999998,0
121.86,22.599999999999998,0
121.89,22.599999999999998,0
121.92,22.599999999999998,0
121.95,22.599999999999998,0
121.98,22.599999999999998,0
120.0,22.63,0
120.03,22.63,0
120.06,22.63,0
120.09,22.63,0
120.12,22.63,0
120.15,22.63,0
120.18,22.63,0
120.21,22.63,0
120.24,22.63,0
120.27,22.63,1
120.3,22.63,1
120.33,22.63,1
120.36,22.63,1
120.39,22.63,1
120.42,22.63,1
120.45,22.63,1
120.48,22.63,1
120.51,22.63,1
120.54,22.63,1
120.57,22.63,1
120.6,22.63,1
120.63,22.63,1
120.66,22.63,1
120.69,22.63,1
120.72,22.63,1
120.75,22.63,1
120.78,22.63,1
120.81,22.63,1
120.84,22.63,1
120.87,22.63,1
120.9,22.63,1
120.93,22.63,1
120.96,22.63,1
120.99,22.63,1
121.02,22.63,0
121.05,22.63,0
121.08,22.63,0
121.11,22.63,0
121.14,22.63,0
121.17,22.63,0
121.2,22.63,0
121.23,22.63,0
121.26,22.63,0
121.29,22.63,0
121.32,22.63,0
121.35,22.63,0
121.38,22.63,0
121.41,22.63,0
121.44,22.63,0
121.47,22.63,0
121.5,22.63,0
121.53,22.63,0
121.56,22.63,0
121.59,22.63,0
121.62,22.63,0
121.65,22.63,0
121.68,22.63,0
121.71,22.63,0
121.74,22.63,0
121.77,22.63,0
121.8,22.63,0
121.83,22.63,0
121.86,22.63,0
121.89,22.63,0
121.92,22.63,0
121.95,22.63,0
121.98,22.63,0
120.0,22.66,0
120.03,22.66,0
120.06,22.66,0
120.09,22.66,0
120.12,22.66,0
120.15,22.66,0
120.18,22.66,0
120.21,22.66,0
120.24,22.66,0
120.27,22.66,1
120.3,22.66,1
120.33,22.66,1
120.36,22.66,1
120.39,22.66,1
120.42,22.66,1
120.45,22.66,1
120.48,22.66,1
120.51,22.66,1
120.54,22.66,1
120.57,22.66,1
120.6,22.66,1
120.63,22.66,1
120.66,22.66,1
120.69,22.66,1
120.72,22.66,1
120.75,22.66,1
120.78,22.66,1
120.81,22.66,1
120.84,22.66,1
120.87,22.66,1
120.9,22.66,1
120.93,22.66,1
120.96,22.66,1
120.99,22.66,1
121.02,22.66,1
121.05,22.66,0
121.08,22.66,0
121.11,22.66,0
121.14,22.66,0
121.17,22.66,0
121.2,22.66,0
121.23,22.66,0
121.26,22.66,0
121.29,22.66,0
121.32,22.66,0
121.35,22.66,0
121.38,22.66,0
121.41,22.66,0
121.44,22.66,0
121.47,22.66,1
121.5,22.66,0
121.53,22.66,0
121.56,22.66,0
121.59,22.66,0
121.62,22.66,0
121.65,22.66,0
121.68,22.66,0
121.71,22.66,0
121.74,22.66,0
121.77,22.66,0
121.8,22.66,0
121.83,22.66,0
121.86,22.66,0
121.89,22.66,0
121.92,22.66,0
121.95,22.66,0
121.98,22.66,0
120.0,22.689999999999998,0
120.03,22.689999999999998,0
120.06,22.689999999999998,0
120.09,22.689999999999998,0
120.12,22.689999999999998,0
120.15,22.689999999999998,0
120.18,22.689999999999998,0
120.21,22.689999999999998,0
120.24,22.689999999999998,0
120.27,22.689999999999998,0
120.3,22.689999999999998,1
120.33,22.689999999999998,1
120.36,22.689999999999998,1
120.39,22.689999999999998,1
120.42,22.689999999999998,1
120.45,22.689999999999998,1
120.48,22.689999999999998,1
120.51,22.689999999999998,1
120.54,22.689999999999998,1
120.57,22.689999999999998,1
120.6,22.689999999999998,1
120.63,22.689999999999998,1
120.66,22.689999999999998,1
120.69,22.689999999999998,1
120.72,22.689999999999998,1
120.75,22.689999999999998,1
120.78,22.689999999999998,1
120.81,22.689999999999998,1
120.84,22.689999999999998,1
120.87,22.689999999999998,1
120.9,22.689999999999998,1
120.93,22.689999999999998,1
120.96,22.689999999999998,1
120.99,22.689999999999998,1
121.02,22.689999999999998,1
121.05,22.689999999999998,1
121.08,22.689999999999998,0
121.11,22.689999999999998,0
121.14,22.689999999999998,0
121.17,22.689999999999998,0
121.2,22.689999999999998,0
121.23,22.689999999999998,0
121.26,22.689999999999998,0
121.29,22.689999999999998,0
121.32,22.689999999999998,0
121.35,22.689999999999998,0
121.38,22.689999999999998,0
121.41,22.689999999999998,0
121.44,22.689999999999998,0
121.47,22.689999999999998,0
121.5,22.689999999999998,0
121.53,22.689999999999998,0
121.56,22.689999999999998,0
121.59,22.689999999999998,0
121.62,22.689999999999998,0
121.65,22.689999999999998,0
121.68,22.689999999999998,0
121.71,22.689999999999998,0
121.74,22.689999999999998,0
121.77,22.689999999999998,0
121.8,22.689999999999998,0
121.83,22.689999999999998,0
121.86,22.689999999999998,0
121.89,22.689999999999998,0
121.92,22.689999999999998,0
121.95,22.689999999999998,0
121.98,22.689999999999998,0
120.0,22.72,0
120.03,22.72,0
120.06,22.72,0
120.09,22.72,0
120.12,22.72,0
120.15,22.72,0
120.18,22.72,0
120.21,22.72,0
120.24,22.72,0
120.27,22.72,1
120.3,22.72,1
120.33,22.72,1
120.36,22.72,1
120.39,22.72,1
120.42,22.72,1
120.45,22.72,1
120.48,22.72,1
120.51,22.72,1
120.54,22.72,1
120.57,22.72,1
120.6,22.72,1
120.63,22.72,1
120.66,22.72,1
120.69,22.72,1
120.72,22.72,1
120.75,22.72,1
120.78,22.72,1
120.81,22.72,1
120.84,22.72,1
120.87,22.72,1
120.9,22.72,1
120.93,22.72,1
120.96,22.72,1
120.99,22.72,1
121.02,22.72,1
121.05,22.72,1
121.08,22.72,1
121.11,22.72,1
121.14,22.72,0
121.17,22.72,0
121.2,22.72,0
121.23,22.72,0
121.26,22.72,0
121.29,22.72,0
121.32,22.72,0
121.35,22.72,0
121.38,22.72,0
121.41,22.72,0
121.44,22.72,0
121.47,22.72,0
121.5,22.72,0
121.53,22.72,0
121.56,22.72,0
121.59,22.72,0
121.62,22.72,0
121.65,22.72,0
121.68,22.72,0
121.71,22.72,0
121.74,22.72,0
121.77,22.72,0
121.8,22.72,0
121.83,22.72,0
121.86,22.72,0
121.89,22.72,0
121.92,22.72,0
121.95,22.72,0
121.98,22.72,0
120.0,22.75,0
120.03,22.75,0
120.06,22.75,0
120.09,22.75,0
120.12,22.75,0
120.15,22.75,0
120.18,22.75,0
120.21,22.75,0
120.24,22.75,0
120.27,22.75,1
120.3,22.75,1
120.33,22.75,1
120.36,22.75,1
120.39,22.75,1
120.42,22.75,1
120.45,22.75,1
120.48,22.75,1
120.51,22.75,1
120.54,22.75,1
120.57,22.75,1
120.6,22.75,1
120.63,22.75,1
120.66,22.75,1
120.69,22.75,1
120.72,22.75,1
120.75,22.75,1
120.78,22.75,1
120.81,22.75,1
120.84,22.75,1
120.87,22.75,1
120.9,22.75,1
120.93,22.75,1
120.96,22.75,1
120.99,22.75,1
121.02,22.75,1
121.05,22.75,1
121.08,22.75,1
121.11,22.75,1
121.14,22.75,1
121.17,22.75,0
121.2,22.75,0
121.23,22.75,0
121.26,22.75,0
121.29,22.75,0
121.32,22.75,0
121.35,22.75,0
121.38,22.75,0
121.41,22.75,0
121.44,22.75,0
121.47,22.75,0
121.5,22.75,0
121.53,22.75,0
121.56,22.75,0
121.59,22.75,0
121.62,22.75,0
121.65,22.75,0
121.68,22.75,0
121.71,22.75,0
121.74,22.75,0
121.77,22.75,0
121.8,22.75,0
121.83,22.75,0
121.86,22.75,0
121.89,22.75,0
121.92,22.75,0
121.95,22.75,0
121.98,22.75,0
120.0,22.779999999999998,0
120.03,22.779999999999998,0
120.06,22.779999999999998,0
120.09,22.779999999999998,0
120.12,22.779999999999998,0
120.15,22.779999999999998,0
120.18,22.779999999999998,0
120.21,22.779999999999998,0
120.24,22.779999999999998,1
120.27,22.779999999999998,1
120.3,22.779999999999998,1
120.33,22.779999999999998,1
120.36,22.779999999999998,1
120.39,22.779999999999998,1
120.42,22.779999999999998,1
120.45,22.779999999999998,1
120.48,22.779999999999998,1
120.51,22.779999999999998,1
120.54,22.779999999999998,1
120.57,22.779999999999998,1
120.6,22.779999999999998,1
120.63,22.779999999999998,1
120.66,22.779999999999998,1
120.69,22.779999999999998,1
120.72,22.779999999999998,1
120.75,22.779999999999998,1
120.78,22.779999999999998,1
120.81,22.779999999999998,1
120.84,22.779999999999998,1
120.87,22.779999999999998,1
120.9,22.779999999999998,1
120.93,22.779999999999998,1
120.96,22.779999999999998,1
120.99,22.779999999999998,1
121.02,22.779999999999998,1
121.05,22.779999999999998,1
121.08,22.779999999999998,1
121.11,22.779999999999998,1
121.14,22.779999999999998,1
121.17,22.779999999999998,1
121.2,22.779999999999998,0
121.23,22.779999999999998,0
121.26,22.779999999999998,0
121.29,22.779999999999998,0
121.32,22.779999999999998,0
121.35,22.779999999999998,0
121.38,22.779999999999998,0
121.41,22.779999999999998,0
121.44,22.779999999999998,0
121.47,22.779999999999998,0
121.5,22.779999999999998,0
121.53,22.779999999999998,0
121.56,22.779999999999998,0
121.59,22.779999999999998,0
121.62,22.779999999999998,0
121.65,22.779999999999998,0
121.68,22.779999999999998,0
121.71,22.779999999999998,0
121.74,22.779999999999998,0
121.77,22.779999999999998,0
121.8,22.779999999999998,0
121.83,22.779999999999998,0
121.86,22.779999999999998,0
121.89,22.779999999999998,0
121.92,22.779999999999998,0
121.95,22.779999999999998,0
121.98,22.779999999999998,0
120.0,22.81,0
120.03,22.81,0
120.06,22.81,0
120.09,22.81,0
120.12,22.81,0
120.15,22.81,0
120.18,22.81,0
120.21,22.81,0
120.24,22.81,1
120.27,22.81,1
120.3,22.81,1
120.33,22.81,1
120.36,22.81,1
120.39,22.81,1
120.42,22.81,1
120.45,22.81,1
120.48,22.81,1
120.51,22.81,1
120.54,22.81,1
120.57,22.81,1
120.6,22.81,1
120.63,22.81,1
120.66,22.81,1
120.69,22.81,1
120.72,22.81,1
120.75,22.81,1
120.78,22.81,1
120.81,22.81,1
120.84,22.81,1
120.87,22.81,1
120.9,22.81,1
120.93,22.81,1
120.96,22.81,1
120.99,22.81,1
121.02,22.81,1
121.05,22.81,1
121.08,22.81,1
121.11,22.81,1
121.14,22.81,1
121.17,22.81,1
121.2,22.81,0
121.23,22.81,0
121.26,22.81,0
121.29,22.81,0
121.32,22.81,0
121.35,22.81,0
121.38,22.81,0
121.41,22.81,0
121.44,22.81,0
121.47,22.81,0
121.5,22.81,0
121.53,22.81,0
121.56,22.81,0
121.59,22.81,0
121.62,22.81,0
121.65,22.81,0
121.68,22.81,0
121.71,22.81,0
121.74,22.81,0
121.77,22.81,0
121.8,22.81,0
121.83,22.81,0
121.86,22.81,0
121.89,22.81,0
121.92,22.81,0
121.95,22.81,0
121.98,22.81,0
120.0,22.84,0
120.03,22.84,0
120.06,22.84,0
120.09,22.84,0
120.12,22.84,0
120.15,22.84,0
120.18,22.84,0
120.21,22.84,1
120.24,22.84,1
120.27,22.84,1
120.3,22.84,1
120.33,22.84,1
120.36,22.84,1
120.39,22.84,1
120.42,22.84,1
120.45,22.84,1
120.48,22.84,1
120.51,22.84,1
120.54,22.84,1
120.57,22.84,1
120.6,22.84,1
120.63,22.84,1
120.66,22.84,1
120.69,22.84,1
120.72,22.84,1
120.75,22.84,1
120.78,22.84,1
120.81,22.84,1
120.84,22.84,1
120.87,22.84,1
120.9,22.84,1
120.93,22.84,1
120.96,22.84,1
120.99,22.84,1
121.02,22.84,1
121.05,22.84,1
121.08,22.84,1
121.11,22.84,1
121.14,22.84,1
121.17,22.84,1
121.2,22.84,0
121.23,22.84,0
121.26,22.84,0
121.29,22.84,0
121.32,22.84,0
121.35,22.84,0
121.38,22.84,0
121.41,22.84,0
121.44,22.84,0
121.47,22.84,0
121.5,22.84,0
121.53,22.84,0
121.56,22.84,0
121.59,22.84,0
121.62,22.84,0
121.65,22.84,0
121.68,22.84,0
121.71,22.84,0
121.74,22.84,0
121.77,22.84,0
121.8,22.84,0
121.83,22.84,0
121.86,22.84,0
121.89,22.84,0
121.92,22.84,0
121.95,22.84,0
121.98,22.84,0
120.0,22.869999999999997,0
120.03,22.869999999999997,0
120.06,22.869999999999997,0
120.09,22.869999999999997,0
120.12,22.869999999999997,0
120.15,22.869999999999997,0
120.18,22.869999999999997,0
120.21,22.869999999999997,0
120.24,22.869999999999997,1
120.27,22.869999999999997,1
120.3,22.869999999999997,1
120.33,22.869999999999997,1
120.36,22.869999999999997,1
120.39,22.869999999999997,1
120.42,22.869999999999997,1
120.45,22.869999999999997,1
120.48,22.869999999999997,1
120.51,22.869999999999997,1
120.54,22.869999999999997,1
120.57,22.869999999999997,1
120.6,22.869999999999997,1
120.63,22.869999999999997,1
120.66,22.869999999999997,1
120.69,22.869999999999997,1
120.72,22.869999999999997,1
120.75,22.869999999999997,1
120.78,22.869999999999997,1
120.81,22.869999999999997,1
120.84,22.869999999999997,1
120.87,22.869999999999997,1
120.9,22.869999999999997,1
120.93,22.869999999999997,1
120.96,22.869999999999997,1
120.99,22.869999999999997,1
121.02,22.869999999999997,1
121.05,22.869999999999997,1
121.08,22.869999999999997,1
121.11,22.869999999999997,1
121.14,22.869999999999997,1
121.17,22.869999999999997,1
121.2,22.869999999999997,1
121.23,22.869999999999997,1
121.26,22.869999999999997,0
121.29,22.869999999999997,0
121.32,22.869999999999997,0
121.35,22.869999999999997,0
121.38,22.869999999999997,0
121.41,22.869999999999997,0
121.44,22.869999999999997,0
121.47,22.869999999999997,0
121.5,22.869999999999997,0
121.53,22.869999999999997,0
121.56,22.869999999999997,0
121.59,22.869999999999997,0
121.62,22.869999999999997,0
121.65,22.869999999999997,0
121.68,22.869999999999997,0
121.71,22.869999999999997,0
121.74,22.869999999999997,0
121.77,22.869999999999997,0
121.8,22.869999999999997,0
121.83,22.869999999999997,0
121.86,22.869999999999997,0
121.89,22.869999999999997,0
121.92,22.869999999999997,0
121.95,22.869999999999997,0
121.98,22.869999999999997,0
120.0,22.9,0
120.03,22.9,0
120.06,22.9,0
120.09,22.9,0
120.12,22.9,0
120.15,22.9,0
120.18,22.9,0
120.21,22.9,1
120.24,22.9,1
120.27,22.9,1
120.3,22.9,1
120.33,22.9,1
120.36,22.9,1
120.39,22.9,1
120.42,22.9,1
120.45,22.9,1
120.48,22.9,1
120.51,22.9,1
120.54,22.9,1
120.57,22.9,1
120.6,22.9,1
120.63,22.9,1
120.66,22.9,1
120.69,22.9,1
120.72,22.9,1
120.75,22.9,1
120.78,22.9,1
120.81,22.9,1
120.84,22.9,1
120.87,22.9,1
120.9,22.9,1
120.93,22.9,1
120.96,22.9,1
120.99,22.9,1
121.02,22.9,1
121.05,22.9,1
121.08,22.9,1
121.11,22.9,1
121.14,22.9,1
121.17,22.9,1
121.2,22.9,1
121.23,22.9,1
121.26,22.9,0
121.29,22.9,0
121.32,22.9,0
121.35,22.9,0
121.38,22.9,0
121.41,22.9,0
121.44,22.9,0
121.47,22.9,0
121.5,22.9,0
121.53,22.9,0
121.56,22.9,0
121.59,22.9,0
121.62,22.9,0
121.65,22.9,0
121.68,22.9,0
121.71,22.9,0
121.74,22.9,0
121.77,22.9,0
121.8,22.9,0
121.83,22.9,0
121.86,22.9,0
121.89,22.9,0
121.92,22.9,0
121.95,22.9,0
121.98,22.9,0
120.0,22.93,0
120.03,22.93,0
120.06,22.93,0
120.09,22.93,0
120.12,22.93,0
120.15,22.93,0
120.18,22.93,1
120.21,22.93,1
120.24,22.93,1
120.27,22.93,1
120.3,22.93,1
120.33,22.93,1
120.36,22.93,1
120.39,22.93,1
120.42,22.93,1
120.45,22.93,1
120.48,22.93,1
120.51,22.93,1
120.54,22.93,1
120.57,22.93,1
120.6,22.93,1
120.63,22.93,1
120.66,22.93,1
120.69,22.93,1
120.72,22.93,1
120.75,22.93,1
120.78,22.93,1
120.81,22.93,1
120.84,22.93,1
120.87,22.93,1
120.9,22.93,1
120.93,22.93,1
120.96,22.93,1
120.99,22.93,1
121.02,22.93,1
121.05,22.93,1
121.08,22.93,1
121.11,22.93,1
121.14,22.93,1
121.17,22.93,1
121.2,22.93,1
121.23,22.93,1
121.26,22.93,1
121.29,22.93,0
121.32,22.93,0
121.35,22.93,0
121.38,22.93,0
121.41,22.93,0
121.44,22.93,0
121.47,22.93,0
121.5,22.93,0
121.53,22.93,0
121.56,22.93,0
121.59,22.93,0
121.62,22.93,0
121.65,22.93,0
121.68,22.93,0
121.71,22.93,0
121.74,22.93,0
121.77,22.93,0
121.8,22.93,0
121.83,22.93,0
121.86,22.93,0
121.89,22.93,0
121.92,22.93,0
121.95,22.93,0
121.98,22.93,0
120.0,22.96,0
120.03,22.96,0
120.06,22.96,0
120.09,22.96,0
120.12,22.96,0
120.15,22.96,0
120.18,22.96,1
120.21,22.96,1
120.24,22.96,1
120.27,22.96,1
120.3,22.96,1
120.33,22.96,1
120.36,22.96,1
120.39,22.96,1
120.42,22.96,1
120.45,22.96,1
120.48,22.96,1
120.51,22.96,1
120.54,22.96,1
120.57,22.96,1
120.6,22.96,1
120.63,22.96,1
120.66,22.96,1
120.69,22.96,1
120.72,22.96,1
120.75,22.96,1
120.78,22.96,1
120.81,22.96,1
120.84,22.96,1
120.87,22.96,1
120.9,22.96,1
120.93,22.96,1
120.96,22.96,1
120.99,22.96,1
121.02,22.96,1
121.05,22.96,1
121.08,22.96,1
121.11,22.96,1
121.14,22.96,1
121.17,22.96,1
121.2,22.96,1
121.23,22.96,1
121.26,22.96,1
121.29,22.96,1
121.32,22.96,0
121.35,22.96,0
121.38,22.96,0
121.41,22.96,0
121.44,22.96,0
121.47,22.96,0
121.5,22.96,0
121.53,22.96,0
121.56,22.96,0
121.59,22.96,0
121.62,22.96,0
121.65,22.96,0
121.68,22.96,0
121.71,22.96,0
121.74,22.96,0
121.77,22.96,0
121.8,22.96,0
121.83,22.96,0
121.86,22.96,0
121.89,22.96,0
121.92,22.96,0
121.95,22.96,0
121.98,22.96,0
120.0,22.99,0
120.03,22.99,0
120.06,22.99,0
120.09,22.99,0
120.12,22.99,0
120.15,22.99,0
120.18,22.99,1
120.21,22.99,1
120.24,22.99,1
120.27,22.99,1
120.3,22.99,1
120.33,22.99,1
120.36,22.99,1
120.39,22.99,1
120.42,22.99,1
120.45,22.99,1
120.48,22.99,1
120.51,22.99,1
120.54,22.99,1
120.57,22.99,1
120.6,22.99,1
120.63,22.99,1
120.66,22.99,1
120.69,22.99,1
120.72,22.99,1
120.75,22.99,1
120.78,22.99,1
120.81,22.99,1
120.84,22.99,1
120.87,22.99,1
120.9,22.99,1
120.93,22.99,1
120.96,22.99,1
120.99,22.99,1
121.02,22.99,1
121.05,22.99,1
121.08,22.99,1
121.11,22.99,1
121.14,22.99,1
121.17,22.99,1
121.2,22.99,1
121.23,22.99,1
121.26,22.99,1
121.29,22.99,1
121.32,22.99,0
121.35,22.99,0
121.38,22.99,0
121.41,22.99,0
121.44,22.99,0
